(c) Der Bundeswahlleiter (im Auftrag der Herausgebergemeinschaft), Wiesbaden 2018

Ergebnisse der Wahlbezirksstatistik zur Bundestagswahl 1983 (Erststimmen nach Gemeinden)

"Satzart";"Wahlkreis";"Land";"Regierungsbezirk";"Kreis";"Gemeinde";"Gemeindegröße";"evangelische Bevölkerung";"Anteil Selbstständige und Mithelfende";"Anteil Beamte und Angestellte";"Bezirksart";"Wahlberechtigte (A)";"Wahlberechtigte mit Sperrvermerk (A2)";"Wähler (B)";"Ungültige";"Gültige";"SPD";"CDU/CSU";"FDP";"GRÜNE";"BWK";"CBV";"DKP";"EAP";"KPD";"NPD";"OEDP";"UST";"Übrige"
"2";"177";"08";"2";"16";"049";"41";"11";"20";"28";"0";6087;499;4962;102;4860;1118;3387;152;198;0;0;5;0;0;0;0;0;0
"2";"177";"08";"2";"16";"052";"21";"08";"27";"19";"0";1665;93;1332;44;1288;320;887;36;42;0;0;3;0;0;0;0;0;0
"2";"177";"08";"2";"16";"052";"21";"08";"27";"19";"5";0;0;85;0;85;14;59;3;7;0;0;2;0;0;0;0;0;0
"2";"177";"08";"2";"16";"059";"21";"12";"10";"19";"0";1954;170;1648;35;1613;377;1159;29;46;0;0;2;0;0;0;0;0;0
"2";"177";"08";"2";"16";"059";"21";"12";"10";"19";"5";0;0;161;0;161;39;107;3;12;0;0;0;0;0;0;0;0;0
"2";"177";"08";"2";"16";"063";"31";"07";"26";"22";"5";0;0;164;1;163;39;108;3;13;0;0;0;0;0;0;0;0;0
"2";"177";"08";"2";"16";"063";"31";"07";"26";"22";"0";3649;175;2932;61;2871;550;2178;52;88;0;0;3;0;0;0;0;0;0
"2";"178";"08";"2";"21";"000";"81";"55";"13";"53";"0";85263;10086;64706;771;63935;27482;30252;2072;3716;63;0;165;0;0;185;0;0;0
"2";"178";"08";"2";"21";"000";"81";"55";"13";"53";"5";0;0;9538;53;9485;3655;4465;410;896;9;0;27;0;0;23;0;0;0
"2";"178";"08";"2";"26";"003";"41";"66";"11";"28";"5";0;0;308;4;304;153;134;8;8;0;0;0;0;0;1;0;0;0
"2";"178";"08";"2";"26";"003";"41";"66";"11";"28";"0";3736;314;3096;58;3038;1368;1493;65;91;2;0;11;0;0;8;0;0;0
"2";"178";"08";"2";"26";"009";"51";"33";"09";"41";"0";9943;889;8170;95;8075;3268;4327;195;247;2;0;8;0;0;28;0;0;0
"2";"178";"08";"2";"26";"009";"51";"33";"09";"41";"5";0;0;858;7;851;336;454;21;36;0;0;0;0;0;4;0;0;0
"2";"178";"08";"2";"26";"012";"41";"43";"12";"49";"0";6471;674;5379;66;5313;1951;2886;203;250;0;0;15;0;0;8;0;0;0
"2";"178";"08";"2";"26";"012";"41";"43";"12";"49";"5";0;0;648;4;644;209;334;42;56;0;0;2;0;0;1;0;0;0
"2";"178";"08";"2";"26";"018";"51";"52";"08";"43";"0";9161;960;7421;107;7314;3432;3329;186;327;2;0;23;0;0;15;0;0;0
"2";"178";"08";"2";"26";"018";"51";"52";"08";"43";"5";0;0;917;2;915;374;448;31;60;0;0;1;0;0;1;0;0;0
"2";"178";"08";"2";"26";"032";"51";"48";"10";"40";"5";0;0;1196;10;1186;453;639;35;53;0;0;1;0;0;5;0;0;0
"2";"178";"08";"2";"26";"032";"51";"48";"10";"40";"0";11934;1230;9571;144;9427;3825;4761;342;428;3;0;12;0;0;56;0;0;0
"2";"178";"08";"2";"26";"037";"51";"26";"11";"37";"5";0;0;683;5;678;270;338;22;42;1;0;2;0;0;3;0;0;0
"2";"178";"08";"2";"26";"037";"51";"26";"11";"37";"0";8978;699;7562;91;7471;3220;3764;201;253;2;0;6;0;0;25;0;0;0
"2";"178";"08";"2";"26";"059";"41";"66";"10";"33";"0";3818;331;3122;59;3063;1325;1522;70;113;1;0;5;0;0;27;0;0;0
"2";"178";"08";"2";"26";"059";"41";"66";"10";"33";"5";0;0;317;2;315;144;147;9;12;0;0;0;0;0;3;0;0;0
"2";"178";"08";"2";"26";"062";"51";"53";"11";"37";"0";7850;739;6433;97;6336;2885;2998;201;196;4;0;6;0;0;46;0;0;0
"2";"178";"08";"2";"26";"062";"51";"53";"11";"37";"5";0;0;714;5;709;268;374;28;35;1;0;0;0;0;3;0;0;0
"2";"178";"08";"2";"26";"063";"41";"45";"10";"41";"0";7065;648;5866;111;5755;2452;2894;221;154;4;0;12;0;0;18;0;0;0
"2";"178";"08";"2";"26";"063";"41";"45";"10";"41";"5";0;0;641;6;635;229;354;22;25;0;0;1;0;0;4;0;0;0
"2";"178";"08";"2";"26";"068";"41";"49";"11";"31";"5";0;0;403;4;399;141;205;29;24;0;0;0;0;0;0;0;0;0
"2";"178";"08";"2";"26";"068";"41";"49";"11";"31";"0";4268;416;3521;58;3463;1379;1780;161;124;2;0;6;0;0;11;0;0;0
"2";"178";"08";"2";"26";"084";"51";"48";"11";"47";"5";0;0;1402;10;1392;474;791;39;81;0;0;5;0;0;2;0;0;0
"2";"178";"08";"2";"26";"084";"51";"48";"11";"47";"0";13489;1438;10505;126;10379;4363;5197;311;445;4;0;9;0;0;50;0;0;0
"2";"179";"08";"2";"22";"000";"92";"47";"09";"46";"5";0;0;13291;56;13235;5334;6715;318;729;7;0;83;0;0;49;0;0;0
"2";"179";"08";"2";"22";"000";"92";"47";"09";"46";"0";143754;13657;110003;1041;108962;54541;46369;2181;4465;76;0;765;0;0;565;0;0;0
"2";"180";"08";"2";"22";"000";"92";"47";"09";"46";"5";0;0;6001;32;5969;2288;3149;179;329;0;0;24;0;0;0;0;0;0
"2";"180";"08";"2";"22";"000";"92";"47";"09";"46";"0";61331;6257;48278;534;47744;21154;23432;1107;1869;0;0;182;0;0;0;0;0;0
"2";"180";"08";"2";"26";"028";"51";"51";"12";"44";"0";8202;819;6715;64;6651;2888;3232;263;261;0;0;7;0;0;0;0;0;0
"2";"180";"08";"2";"26";"028";"51";"51";"12";"44";"5";0;0;796;5;791;330;374;43;42;0;0;2;0;0;0;0;0;0
"2";"180";"08";"2";"26";"031";"51";"50";"11";"40";"5";0;0;733;1;732;279;382;24;45;0;0;2;0;0;0;0;0;0
"2";"180";"08";"2";"26";"031";"51";"50";"11";"40";"0";9020;759;7418;101;7317;3080;3687;203;334;0;0;13;0;0;0;0;0;0
"2";"180";"08";"2";"26";"031";"51";"50";"11";"40";"5";0;0;719;3;716;288;368;14;43;0;0;3;0;0;0;0;0;0
"2";"180";"08";"2";"26";"036";"41";"49";"11";"47";"0";5781;740;4683;49;4634;2107;2213;94;207;0;0;13;0;0;0;0;0;0
"2";"180";"08";"2";"26";"038";"51";"44";"10";"37";"0";8116;739;6772;81;6691;2736;3426;235;282;0;0;12;0;0;0;0;0;0
"2";"180";"08";"2";"26";"038";"51";"44";"10";"37";"5";0;0;710;7;703;274;368;22;38;0;0;1;0;0;0;0;0;0
"2";"180";"08";"2";"26";"040";"41";"46";"12";"32";"0";3737;338;3125;49;3076;1270;1626;50;127;0;0;3;0;0;0;0;0;0
"2";"180";"08";"2";"26";"040";"41";"46";"12";"32";"5";0;0;313;1;312;134;158;4;15;0;0;1;0;0;0;0;0;0
"2";"180";"08";"2";"26";"082";"51";"63";"16";"44";"5";0;0;1020;11;1009;349;522;47;89;0;0;2;0;0;0;0;0;0
"2";"180";"08";"2";"26";"082";"51";"63";"16";"44";"0";9340;1052;7560;86;7474;2929;3911;259;367;0;0;8;0;0;0;0;0;0
"2";"180";"08";"2";"26";"096";"61";"59";"13";"41";"0";31416;3309;25234;321;24913;11142;12080;710;916;0;0;65;0;0;0;0;0;0
"2";"180";"08";"2";"26";"096";"61";"59";"13";"41";"5";0;0;3186;16;3170;1099;1755;111;194;0;0;11;0;0;0;0;0;0
"2";"180";"08";"2";"26";"105";"51";"48";"11";"43";"5";0;0;1101;14;1087;406;536;62;82;0;0;1;0;0;0;0;0;0
"2";"180";"08";"2";"26";"105";"51";"48";"11";"43";"0";10672;1132;8836;88;8748;3727;4104;439;438;0;0;40;0;0;0;0;0;0
"2";"180";"08";"2";"26";"107";"41";"54";"16";"44";"0";7058;868;5756;38;5718;2035;3115;289;273;0;0;6;0;0;0;0;0;0
"2";"180";"08";"2";"26";"107";"41";"54";"16";"44";"5";0;0;834;5;829;236;490;38;64;0;0;1;0;0;0;0;0;0
"2";"181";"08";"1";"28";"006";"11";"01";"33";"15";"0";1269;93;1101;25;1076;96;958;21;0;0;0;1;0;0;0;0;0;0
"2";"181";"08";"1";"28";"007";"51";"36";"26";"36";"5";0;0;1469;15;1454;395;965;91;0;0;0;3;0;0;0;0;0;0
"2";"181";"08";"1";"28";"007";"51";"36";"26";"36";"0";14605;1523;11622;182;11440;3076;7491;832;0;0;0;41;0;0;0;0;0;0
"2";"181";"08";"1";"28";"014";"41";"60";"39";"19";"0";4819;260;3885;117;3768;1403;2026;324;0;0;0;15;0;0;0;0;0;0
"2";"181";"08";"1";"28";"020";"31";"91";"60";"11";"0";4106;183;3315;70;3245;874;2059;297;0;0;0;15;0;0;0;0;0;0
"2";"181";"08";"1";"28";"039";"31";"05";"19";"19";"0";2896;235;2432;22;2410;567;1783;54;0;0;0;6;0;0;0;0;0;0
"2";"181";"08";"1";"28";"045";"31";"03";"41";"16";"0";2505;136;2187;55;2132;441;1617;67;0;0;0;7;0;0;0;0;0;0
"2";"181";"08";"1";"28";"047";"31";"03";"41";"17";"0";2606;156;2231;51;2180;464;1657;54;0;0;0;5;0;0;0;0;0;0
"2";"181";"08";"1";"28";"058";"31";"14";"32";"24";"0";3458;272;2906;39;2867;630;2100;130;0;0;0;7;0;0;0;0;0;0
"2";"181";"08";"1";"28";"061";"31";"07";"45";"16";"0";2656;191;2257;38;2219;380;1783;45;0;0;0;11;0;0;0;0;0;0
"2";"181";"08";"1";"28";"064";"41";"12";"29";"34";"0";3905;259;3377;60;3317;435;2803;74;0;0;0;5;0;0;0;0;0;0
"2";"181";"08";"1";"28";"082";"31";"84";"48";"20";"0";3784;205;3033;59;2974;750;1944;268;0;0;0;12;0;0;0;0;0;0
"2";"181";"08";"1";"28";"115";"51";"16";"22";"42";"0";8977;824;7326;140;7186;1752;5175;235;0;0;0;24;0;0;0;0;0;0
"2";"181";"08";"1";"28";"115";"51";"16";"22";"42";"5";0;0;692;26;666;180;455;25;0;0;0;6;0;0;0;0;0;0
"2";"181";"08";"1";"28";"126";"41";"61";"36";"22";"0";5326;396;4292;66;4226;1344;2648;218;0;0;0;16;0;0;0;0;0;0
"2";"181";"08";"1";"28";"128";"31";"30";"35";"21";"0";2578;147;2180;35;2145;582;1446;113;0;0;0;4;0;0;0;0;0;0
"2";"181";"08";"1";"28";"131";"51";"55";"23";"29";"5";0;0;1218;19;1199;449;686;57;0;0;0;7;0;0;0;0;0;0
"2";"181";"08";"1";"28";"131";"51";"55";"23";"29";"0";15737;1266;12622;202;12420;4533;7357;497;0;0;0;33;0;0;0;0;0;0
"2";"181";"08";"1";"28";"137";"11";"03";"42";"15";"0";1368;90;1146;24;1122;195;894;27;0;0;0;6;0;0;0;0;0;0
"2";"181";"08";"1";"28";"138";"21";"48";"52";"14";"0";1783;111;1490;38;1452;356;979;113;0;0;0;4;0;0;0;0;0;0
"2";"181";"08";"1";"28";"139";"51";"15";"19";"36";"0";11043;938;8989;163;8826;2194;6324;256;0;0;0;52;0;0;0;0;0;0
"2";"181";"08";"1";"28";"139";"51";"15";"19";"36";"5";0;0;918;15;903;248;625;20;0;0;0;10;0;0;0;0;0;0
"2";"181";"08";"1";"28";"999";"00";"00";"00";"00";"5";0;0;2618;45;2573;777;1676;102;0;0;0;18;0;0;0;0;0;0
"2";"181";"08";"2";"25";"001";"31";"62";"24";"31";"0";3624;306;2891;54;2837;1023;1642;160;0;0;0;12;0;0;0;0;0;0
"2";"181";"08";"2";"25";"002";"31";"64";"24";"24";"0";2683;211;2228;56;2172;947;1147;71;0;0;0;7;0;0;0;0;0;0
"2";"181";"08";"2";"25";"009";"41";"12";"19";"20";"0";4041;236;3397;67;3330;936;2318;69;0;0;0;7;0;0;0;0;0;0
"2";"181";"08";"2";"25";"010";"11";"63";"15";"29";"0";901;109;685;12;673;323;316;32;0;0;0;2;0;0;0;0;0;0
"2";"181";"08";"2";"25";"014";"51";"17";"23";"29";"0";10921;970;8686;193;8493;2097;6131;241;0;0;0;24;0;0;0;0;0;0
"2";"181";"08";"2";"25";"014";"51";"17";"23";"29";"5";0;0;944;13;931;243;646;34;0;0;0;8;0;0;0;0;0;0
"2";"181";"08";"2";"25";"024";"21";"39";"22";"24";"0";1815;119;1533;33;1500;567;885;46;0;0;0;2;0;0;0;0;0;0
"2";"181";"08";"2";"25";"032";"41";"09";"30";"30";"0";4959;510;3923;71;3852;695;3080;73;0;0;0;4;0;0;0;0;0;0
"2";"181";"08";"2";"25";"033";"31";"49";"18";"30";"0";3143;315;2450;46;2404;1014;1311;68;0;0;0;11;0;0;0;0;0;0
"2";"181";"08";"2";"25";"039";"21";"03";"24";"20";"0";2193;171;1768;26;1742;284;1432;20;0;0;0;6;0;0;0;0;0;0
"2";"181";"08";"2";"25";"042";"11";"70";"21";"19";"0";1455;105;1166;44;1122;492;579;48;0;0;0;3;0;0;0;0;0;0
"2";"181";"08";"2";"25";"052";"31";"04";"29";"17";"0";3240;248;2717;52;2665;605;2003;52;0;0;0;5;0;0;0;0;0;0
"2";"181";"08";"2";"25";"058";"61";"42";"13";"38";"5";0;0;1493;11;1482;619;813;45;0;0;0;5;0;0;0;0;0;0
"2";"181";"08";"2";"25";"058";"61";"42";"13";"38";"0";16590;1545;13156;243;12913;5433;6944;495;0;0;0;41;0;0;0;0;0;0
"2";"181";"08";"2";"25";"060";"31";"05";"41";"17";"0";3711;214;3104;50;3054;420;2579;48;0;0;0;7;0;0;0;0;0;0
"2";"181";"08";"2";"25";"064";"21";"43";"15";"27";"0";1675;184;1353;30;1323;643;627;43;0;0;0;10;0;0;0;0;0;0
"2";"181";"08";"2";"25";"067";"11";"57";"09";"26";"0";1202;132;962;25;937;461;450;26;0;0;0;0;0;0;0;0;0;0
"2";"181";"08";"2";"25";"068";"11";"55";"29";"21";"0";1188;84;967;27;940;384;517;33;0;0;0;6;0;0;0;0;0;0
"2";"181";"08";"2";"25";"074";"41";"49";"11";"32";"0";3846;322;3117;65;3052;1382;1591;73;0;0;0;6;0;0;0;0;0;0
"2";"181";"08";"2";"25";"075";"31";"14";"22";"31";"0";3640;256;3010;46;2964;828;2034;99;0;0;0;3;0;0;0;0;0;0
"2";"181";"08";"2";"25";"082";"11";"70";"45";"17";"0";1584;107;1250;25;1225;414;708;97;0;0;0;6;0;0;0;0;0;0
"2";"181";"08";"2";"25";"091";"31";"24";"24";"30";"0";2685;194;2136;40;2096;627;1387;76;0;0;0;6;0;0;0;0;0;0
"2";"181";"08";"2";"25";"109";"51";"11";"21";"33";"5";0;0;700;10;690;200;472;16;0;0;0;2;0;0;0;0;0;0
"2";"181";"08";"2";"25";"109";"51";"11";"21";"33";"0";8006;724;6438;148;6290;1466;4631;179;0;0;0;14;0;0;0;0;0;0
"2";"181";"08";"2";"25";"113";"04";"56";"14";"26";"0";562;54;467;8;459;254;188;9;0;0;0;8;0;0;0;0;0;0
"2";"181";"08";"2";"25";"114";"21";"22";"50";"11";"0";2038;139;1729;37;1692;248;1400;43;0;0;0;1;0;0;0;0;0;0
"2";"181";"08";"2";"25";"115";"31";"52";"28";"22";"0";3041;186;2411;34;2377;969;1312;93;0;0;0;3;0;0;0;0;0;0
"2";"181";"08";"2";"25";"116";"21";"47";"15";"35";"0";1339;130;963;24;939;377;532;25;0;0;0;5;0;0;0;0;0;0
"2";"181";"08";"2";"25";"117";"41";"50";"26";"21";"0";3718;206;2990;62;2928;1166;1594;156;0;0;0;12;0;0;0;0;0;0
"2";"181";"08";"2";"25";"118";"31";"64";"33";"22";"0";3261;291;2618;49;2569;1167;1313;82;0;0;0;7;0;0;0;0;0;0
"2";"181";"08";"2";"25";"999";"00";"00";"00";"00";"5";0;0;4564;50;4514;1573;2802;113;0;0;0;26;0;0;0;0;0;0
"2";"182";"08";"2";"26";"006";"41";"57";"12";"36";"0";4066;349;3380;52;3328;1363;1705;130;125;0;0;5;0;0;0;0;0;0
"2";"182";"08";"2";"26";"006";"41";"57";"12";"36";"5";0;0;336;1;335;107;190;12;26;0;0;0;0;0;0;0;0;0
"2";"182";"08";"2";"26";"010";"41";"08";"12";"25";"5";0;0;305;2;303;52;223;8;18;0;0;2;0;0;0;0;0;0
"2";"182";"08";"2";"26";"010";"41";"08";"12";"25";"0";5319;313;4670;83;4587;967;3411;57;143;0;0;9;0;0;0;0;0;0
"2";"182";"08";"2";"26";"013";"51";"54";"12";"34";"5";0;0;931;3;928;345;493;26;62;0;0;2;0;0;0;0;0;0
"2";"182";"08";"2";"26";"013";"51";"54";"12";"34";"0";11495;1197;9235;161;9074;4160;4279;277;341;0;0;17;0;0;0;0;0;0
"2";"182";"08";"2";"26";"017";"21";"52";"13";"27";"0";1607;98;1387;16;1371;587;654;77;53;0;0;0;0;0;0;0;0;0
"2";"182";"08";"2";"26";"017";"21";"52";"13";"27";"5";0;0;97;1;96;41;51;3;1;0;0;0;0;0;0;0;0;0
"2";"182";"08";"2";"26";"020";"21";"66";"14";"28";"0";1648;104;1357;37;1320;541;684;31;59;0;0;5;0;0;0;0;0;0
"2";"182";"08";"2";"26";"020";"21";"66";"14";"28";"5";0;0;92;0;92;36;51;0;0;0;0;5;0;0;0;0;0;0
"2";"182";"08";"2";"26";"022";"21";"58";"10";"40";"5";0;0;93;0;93;31;50;6;6;0;0;0;0;0;0;0;0;0
"2";"182";"08";"2";"26";"022";"21";"58";"10";"40";"0";1454;96;1273;18;1255;513;606;74;61;0;0;1;0;0;0;0;0;0
"2";"182";"08";"2";"26";"027";"03";"73";"23";"20";"0";321;15;282;3;279;87;178;9;4;0;0;1;0;0;0;0;0;0
"2";"182";"08";"2";"26";"029";"21";"63";"27";"25";"5";0;0;124;1;123;44;65;4;10;0;0;0;0;0;0;0;0;0
"2";"182";"08";"2";"26";"029";"21";"63";"27";"25";"0";1757;132;1463;21;1442;551;772;50;66;0;0;3;0;0;0;0;0;0
"2";"182";"08";"2";"26";"041";"51";"57";"11";"40";"0";12649;1106;10515;155;10360;4587;5001;326;420;0;0;26;0;0;0;0;0;0
"2";"182";"08";"2";"26";"041";"51";"57";"11";"40";"5";0;0;1031;7;1024;375;548;40;59;0;0;2;0;0;0;0;0;0
"2";"182";"08";"2";"26";"046";"21";"06";"14";"22";"5";0;0;122;1;121;25;91;1;4;0;0;0;0;0;0;0;0;0
"2";"182";"08";"2";"26";"046";"21";"06";"14";"22";"0";1946;126;1684;24;1660;386;1193;24;55;0;0;2;0;0;0;0;0;0
"2";"182";"08";"2";"26";"048";"31";"45";"16";"34";"5";0;0;209;6;203;56;129;3;14;0;0;1;0;0;0;0;0;0
"2";"182";"08";"2";"26";"048";"31";"45";"16";"34";"0";2403;213;2012;17;1995;780;1069;53;83;0;0;10;0;0;0;0;0;0
"2";"182";"08";"2";"26";"049";"31";"54";"14";"30";"0";3501;237;2951;34;2917;1140;1598;60;114;0;0;5;0;0;0;0;0;0
"2";"182";"08";"2";"26";"049";"31";"54";"14";"30";"5";0;0;222;1;221;73;130;1;16;0;0;1;0;0;0;0;0;0
"2";"182";"08";"2";"26";"054";"41";"18";"12";"23";"0";4526;314;3998;57;3941;801;2960;64;112;0;0;4;0;0;0;0;0;0
"2";"182";"08";"2";"26";"054";"41";"18";"12";"23";"5";0;0;301;1;300;54;228;3;15;0;0;0;0;0;0;0;0;0
"2";"182";"08";"2";"26";"055";"31";"53";"20";"23";"0";2543;187;2105;36;2069;774;1182;61;50;0;0;2;0;0;0;0;0;0
"2";"182";"08";"2";"26";"055";"31";"53";"20";"23";"5";0;0;181;2;179;64;100;2;12;0;0;1;0;0;0;0;0;0
"2";"182";"08";"2";"26";"056";"51";"53";"16";"50";"5";0;0;1069;29;1040;312;574;37;116;0;0;1;0;0;0;0;0;0
"2";"182";"08";"2";"26";"056";"51";"53";"16";"50";"0";9662;1087;7727;81;7646;2987;3889;254;505;0;0;11;0;0;0;0;0;0
"2";"182";"08";"2";"26";"058";"11";"58";"17";"27";"5";0;0;92;2;90;34;44;5;7;0;0;0;0;0;0;0;0;0
"2";"182";"08";"2";"26";"058";"11";"58";"17";"27";"0";1165;97;975;23;952;385;503;36;24;0;0;4;0;0;0;0;0;0
"2";"182";"08";"2";"26";"060";"41";"53";"11";"38";"0";6497;515;5478;83;5395;2260;2592;334;205;0;0;4;0;0;0;0;0;0
"2";"182";"08";"2";"26";"060";"41";"53";"11";"38";"5";0;0;487;5;482;186;238;26;32;0;0;0;0;0;0;0;0;0
"2";"182";"08";"2";"26";"065";"41";"06";"11";"26";"0";4403;235;3840;96;3744;779;2741;63;158;0;0;3;0;0;0;0;0;0
"2";"182";"08";"2";"26";"065";"41";"06";"11";"26";"5";0;0;218;2;216;48;152;3;12;0;0;1;0;0;0;0;0;0
"2";"182";"08";"2";"26";"066";"11";"76";"25";"18";"0";1184;55;1024;10;1014;374;553;38;44;0;0;5;0;0;0;0;0;0
"2";"182";"08";"2";"26";"066";"11";"76";"25";"18";"5";0;0;54;0;54;23;28;1;2;0;0;0;0;0;0;0;0;0
"2";"182";"08";"2";"26";"076";"51";"57";"12";"36";"5";0;0;638;3;635;227;338;27;42;0;0;1;0;0;0;0;0;0
"2";"182";"08";"2";"26";"076";"51";"57";"12";"36";"0";9129;667;7671;119;7552;3449;3469;342;280;0;0;12;0;0;0;0;0;0
"2";"182";"08";"2";"26";"080";"31";"68";"11";"29";"0";3431;264;2823;43;2780;1421;1190;73;92;0;0;4;0;0;0;0;0;0
"2";"182";"08";"2";"26";"080";"31";"68";"11";"29";"5";0;0;260;11;249;137;97;0;15;0;0;0;0;0;0;0;0;0
"2";"182";"08";"2";"26";"081";"21";"81";"29";"20";"5";0;0;89;0;89;32;48;2;7;0;0;0;0;0;0;0;0;0
"2";"182";"08";"2";"26";"081";"21";"81";"29";"20";"0";1889;92;1579;36;1543;694;751;54;40;0;0;4;0;0;0;0;0;0
"2";"182";"08";"2";"26";"085";"61";"60";"19";"30";"5";0;0;1338;2;1336;422;784;62;65;0;0;3;0;0;0;0;0;0
"2";"182";"08";"2";"26";"085";"61";"60";"19";"30";"0";19746;1508;15898;242;15656;5792;8667;578;599;0;0;20;0;0;0;0;0;0
"2";"182";"08";"2";"26";"086";"11";"43";"17";"27";"0";1026;112;808;11;797;276;436;38;46;0;0;1;0;0;0;0;0;0
"2";"182";"08";"2";"26";"086";"11";"43";"17";"27";"5";0;0;108;6;102;29;62;4;7;0;0;0;0;0;0;0;0;0
"2";"182";"08";"2";"26";"091";"31";"24";"15";"25";"5";0;0;279;0;279;76;181;10;11;0;0;1;0;0;0;0;0;0
"2";"182";"08";"2";"26";"091";"31";"24";"15";"25";"0";3619;296;2960;37;2923;728;2036;67;91;0;0;1;0;0;0;0;0;0
"2";"182";"08";"2";"26";"095";"51";"44";"09";"26";"0";9070;652;7641;100;7541;2966;3934;305;320;0;0;16;0;0;0;0;0;0
"2";"182";"08";"2";"26";"095";"51";"44";"09";"26";"5";0;0;629;3;626;202;343;38;40;0;0;3;0;0;0;0;0;0
"2";"182";"08";"2";"26";"097";"21";"47";"12";"38";"0";1871;162;1595;19;1576;564;881;64;62;0;0;5;0;0;0;0;0;0
"2";"182";"08";"2";"26";"097";"21";"47";"12";"38";"5";0;0;156;2;154;52;88;1;12;0;0;1;0;0;0;0;0;0
"2";"182";"08";"2";"26";"098";"61";"44";"13";"42";"5";0;0;1139;8;1131;378;634;52;61;0;0;6;0;0;0;0;0;0
"2";"182";"08";"2";"26";"098";"61";"44";"13";"42";"0";14581;1205;11948;164;11784;4467;6424;377;470;0;0;46;0;0;0;0;0;0
"2";"182";"08";"2";"26";"099";"21";"65";"16";"45";"5";0;0;218;1;217;71;124;7;15;0;0;0;0;0;0;0;0;0
"2";"182";"08";"2";"26";"099";"21";"65";"16";"45";"0";2173;233;1752;20;1732;731;845;72;79;0;0;5;0;0;0;0;0;0
"2";"182";"08";"2";"26";"101";"11";"59";"20";"27";"0";1421;87;1189;23;1166;467;638;28;31;0;0;2;0;0;0;0;0;0
"2";"182";"08";"2";"26";"101";"11";"59";"20";"27";"5";0;0;77;0;77;28;42;1;6;0;0;0;0;0;0;0;0;0
"2";"182";"08";"2";"26";"102";"31";"59";"16";"22";"5";0;0;178;1;177;54;104;5;14;0;0;0;0;0;0;0;0;0
"2";"182";"08";"2";"26";"102";"31";"59";"16";"22";"0";2608;187;2141;38;2103;796;1170;66;69;0;0;2;0;0;0;0;0;0
"2";"182";"08";"2";"26";"103";"51";"07";"12";"22";"0";7252;539;6174;89;6085;1310;4477;82;211;0;0;5;0;0;0;0;0;0
"2";"182";"08";"2";"26";"103";"51";"07";"12";"22";"5";0;0;497;2;495;91;363;10;28;0;0;3;0;0;0;0;0;0
"2";"182";"08";"2";"26";"104";"21";"52";"20";"28";"5";0;0;141;0;141;57;69;4;11;0;0;0;0;0;0;0;0;0
"2";"182";"08";"2";"26";"104";"21";"52";"20";"28";"0";1601;149;1277;13;1264;452;720;37;50;0;0;5;0;0;0;0;0;0
"2";"182";"08";"2";"26";"106";"31";"61";"28";"22";"0";2542;138;2126;44;2082;726;1220;64;69;0;0;3;0;0;0;0;0;0
"2";"182";"08";"2";"26";"106";"31";"61";"28";"22";"5";0;0;128;0;128;41;70;7;10;0;0;0;0;0;0;0;0;0
"2";"183";"08";"2";"31";"000";"81";"62";"12";"40";"0";75926;7724;58518;1096;57422;21987;30546;1744;3008;0;0;137;0;0;0;0;0;0
"2";"183";"08";"2";"31";"000";"81";"62";"12";"40";"5";0;0;7336;52;7284;2216;4232;259;558;0;0;19;0;0;0;0;0;0
"2";"183";"08";"2";"36";"004";"41";"77";"14";"33";"0";6901;632;5542;106;5436;2160;2835;170;261;0;0;10;0;0;0;0;0;0
"2";"183";"08";"2";"36";"004";"41";"77";"14";"33";"5";0;0;624;1;623;211;346;19;45;0;0;2;0;0;0;0;0;0
"2";"183";"08";"2";"36";"011";"31";"74";"10";"31";"0";2830;269;2252;30;2222;761;1269;57;131;0;0;4;0;0;0;0;0;0
"2";"183";"08";"2";"36";"011";"31";"74";"10";"31";"5";0;0;264;6;258;98;141;5;12;0;0;2;0;0;0;0;0;0
"2";"183";"08";"2";"36";"013";"31";"67";"20";"32";"0";2818;291;2206;30;2176;744;1219;79;130;0;0;4;0;0;0;0;0;0
"2";"183";"08";"2";"36";"013";"31";"67";"20";"32";"5";0;0;276;2;274;80;160;10;23;0;0;1;0;0;0;0;0;0
"2";"183";"08";"2";"36";"019";"31";"67";"15";"28";"5";0;0;127;0;127;36;81;3;6;0;0;1;0;0;0;0;0;0
"2";"183";"08";"2";"36";"019";"31";"67";"15";"28";"0";1892;129;1565;30;1535;552;863;47;69;0;0;4;0;0;0;0;0;0
"2";"183";"08";"2";"36";"025";"31";"69";"16";"27";"0";2772;202;2256;31;2225;780;1236;112;96;0;0;1;0;0;0;0;0;0
"2";"183";"08";"2";"36";"025";"31";"69";"16";"27";"5";0;0;195;3;192;76;89;6;21;0;0;0;0;0;0;0;0;0
"2";"183";"08";"2";"36";"028";"41";"61";"12";"26";"5";0;0;250;2;248;87;133;11;17;0;0;0;0;0;0;0;0;0
"2";"183";"08";"2";"36";"028";"41";"61";"12";"26";"0";4618;261;3832;78;3754;1314;2055;175;197;0;0;13;0;0;0;0;0;0
"2";"183";"08";"2";"36";"030";"41";"64";"11";"33";"5";0;0;385;2;383;131;189;13;47;0;0;3;0;0;0;0;0;0
"2";"183";"08";"2";"36";"030";"41";"64";"11";"33";"0";4530;405;3674;68;3606;1332;1997;86;180;0;0;11;0;0;0;0;0;0
