(c) Der Bundeswahlleiter (im Auftrag der Herausgebergemeinschaft), Wiesbaden 2018

Ergebnisse der Wahlbezirksstatistik zur Bundestagswahl 1983 (Leitband)

"Satzart";"Wahlkreis";"Land";"Regierungsbezirk";"Kreis";"Gemeinde";"Gemeindegröße";"evangelische Bevölkerung";"Anteil Selbstständige und Mithelfende";"Anteil Beamte und Angestellte";"Name";"Bemerkungen"
"1";"156";"07";"3";"33";"016";"02";"98";"66";"12";"DOERRMOSCHEL";
"1";"156";"07";"3";"33";"017";"04";"80";"36";"17";"DREISEN ";
"1";"156";"07";"3";"33";"018";"04";"80";"30";"14";"EINSELTHUM";
"1";"156";"07";"3";"33";"019";"41";"69";"09";"31";"EISENBERG (PFALZ), STADT";
"1";"156";"07";"3";"33";"020";"03";"22";"25";"20";"FALKENSTEIN ";
"1";"156";"07";"3";"33";"021";"03";"96";"29";"16";"FINKENBACH-GERSWEILER ";
"1";"156";"07";"3";"33";"022";"04";"90";"38";"13";"GAUERSHEIM";
"1";"156";"07";"3";"33";"023";"03";"93";"39";"15";"GAUGREHWEILER ";
"1";"156";"07";"3";"33";"024";"03";"93";"26";"30";"GEHRWEILER";
"1";"156";"07";"3";"33";"025";"04";"74";"45";"18";"GERBACH ";
"1";"156";"07";"3";"33";"026";"31";"72";"20";"22";"GOELLHEIM ";
"1";"156";"07";"3";"33";"027";"03";"87";"15";"31";"GONBACH ";
"1";"156";"07";"3";"33";"028";"03";"95";"36";"16";"GUNDERSWEILER ";
"1";"156";"07";"3";"33";"030";"04";"68";"36";"22";"HOERINGEN ";
"1";"156";"07";"3";"33";"031";"03";"86";"52";"17";"ILBESHEIM ";
"1";"156";"07";"3";"33";"032";"02";"31";"55";"15";"IMMESHEIM ";
"1";"156";"07";"3";"33";"033";"04";"56";"22";"11";"IMSBACH ";
"1";"156";"07";"3";"33";"034";"04";"61";"30";"22";"IMSWEILER ";
"1";"156";"07";"3";"33";"035";"02";"92";"39";"28";"JAKOBSWEILER";
"1";"156";"07";"3";"33";"036";"03";"94";"46";"28";"KALKOFEN";
"1";"156";"07";"3";"33";"037";"04";"58";"19";"13";"KATZENBACH";
"1";"156";"07";"3";"33";"038";"21";"77";"16";"21";"KERZENHEIM";
"1";"156";"07";"3";"33";"039";"41";"71";"16";"37";"KIRCHHEIMBOLANDEN, STADT";
"1";"156";"07";"3";"33";"040";"11";"80";"28";"15";"KRIEGSFELD";
"1";"156";"07";"3";"33";"041";"04";"67";"13";"19";"LAUTERSHEIM ";
"1";"156";"07";"3";"33";"042";"04";"64";"33";"21";"LOHNSFELD ";
"1";"156";"07";"3";"33";"043";"03";"87";"27";"29";"MANNWEILER-COELLN ";
"1";"156";"07";"3";"33";"045";"11";"75";"24";"24";"MARNHEIM";
"1";"156";"07";"3";"33";"046";"03";"89";"25";"17";"MOERSFELD ";
"1";"156";"07";"3";"33";"047";"03";"94";"45";"15";"MORSCHHEIM";
"1";"156";"07";"3";"33";"048";"11";"75";"15";"28";"MUENCHWEILER AN DER ALSENZ";
"1";"156";"07";"3";"33";"049";"04";"95";"28";"17";"MUENSTERAPPEL ";
"1";"156";"07";"3";"33";"050";"03";"97";"46";"08";"NIEDERHAUSEN AN DER APPEL ";
"1";"156";"07";"3";"33";"051";"03";"85";"33";"18";"NIEDERMOSCHEL ";
"1";"156";"07";"3";"33";"053";"02";"96";"46";"11";"OBERHAUSEN AN DER APPEL ";
"1";"156";"07";"3";"33";"054";"11";"86";"31";"28";"OBERMOSCHEL, STADT";
"1";"156";"07";"3";"33";"055";"03";"73";"28";"20";"OBERNDORF ";
"1";"156";"07";"3";"33";"056";"03";"62";"13";"25";"OBERWIESEN";
"1";"156";"07";"3";"33";"057";"03";"81";"29";"22";"ORBIS ";
"1";"156";"07";"3";"33";"058";"03";"10";"36";"15";"OTTERSHEIM";
"1";"156";"07";"3";"33";"060";"11";"53";"14";"25";"RAMSEN";
"1";"156";"07";"3";"33";"061";"03";"97";"24";"15";"RANSWEILER";
"1";"156";"07";"3";"33";"062";"02";"86";"38";"22";"RITTERSHEIM ";
"1";"156";"07";"3";"33";"064";"03";"65";"37";"13";"RUESSINGEN";
"1";"156";"07";"3";"33";"065";"03";"69";"39";"13";"RUPPERTSECKEN ";
"1";"156";"07";"3";"33";"066";"03";"84";"33";"09";"SANKT ALBAN ";
"1";"156";"07";"3";"33";"067";"03";"97";"35";"14";"SCHIERSFELD ";
"1";"156";"07";"3";"33";"068";"02";"98";"64";"09";"SCHOENBORN";
"1";"156";"07";"3";"33";"069";"03";"32";"30";"16";"SCHWEISWEILER ";
"1";"156";"07";"3";"33";"071";"04";"86";"25";"24";"SIPPERSFELD ";
"1";"156";"07";"3";"33";"072";"02";"88";"33";"14";"SITTERS ";
"1";"156";"07";"3";"33";"073";"02";"85";"19";"17";"STAHLBERG ";
"1";"156";"07";"3";"33";"074";"03";"79";"45";"08";"STANDENBUEHL";
"1";"156";"07";"3";"33";"075";"04";"95";"34";"16";"STEINBACH AM DONNERSBERG";
"1";"156";"07";"3";"33";"076";"03";"35";"35";"14";"STETTEN ";
"1";"156";"07";"3";"33";"077";"02";"93";"56";"10";"TESCHENMOSCHEL";
"1";"156";"07";"3";"33";"078";"03";"96";"55";"09";"UNKENBACH ";
"1";"156";"07";"3";"33";"079";"03";"97";"34";"14";"WALDGREHWEILER";
"1";"156";"07";"3";"33";"080";"03";"81";"33";"20";"WARTENBERG-ROHRBACH ";
"1";"156";"07";"3";"33";"081";"03";"17";"39";"14";"WEITERSWEILER ";
"1";"156";"07";"3";"33";"083";"02";"91";"44";"13";"WINTERBORN";
"1";"156";"07";"3";"33";"084";"03";"69";"37";"19";"WUERZWEILER ";
"1";"156";"07";"3";"33";"201";"03";"95";"35";"20";"RATHSKIRCHEN";
"1";"156";"07";"3";"33";"202";"02";"79";"35";"04";"REICHSTHAL";
"1";"156";"07";"3";"33";"203";"02";"95";"48";"12";"SEELEN";
"1";"156";"07";"3";"33";"501";"11";"77";"19";"22";"ZELLERTAL ";
"1";"156";"07";"3";"33";"502";"41";"61";"22";"32";"ROCKENHAUSEN, STADT ";
"1";"156";"07";"3";"33";"503";"31";"50";"18";"34";"WINNWEILER";
"1";"156";"07";"3";"33";"999";"00";"00";"00";"00";;"Ü"
"1";"156";"07";"3";"38";"002";"21";"57";"11";"37";"BEINDERSHEIM";
"1";"156";"07";"3";"38";"003";"21";"65";"10";"28";"BIRKENHEIDE ";
"1";"156";"07";"3";"38";"004";"41";"36";"11";"34";"BOBENHEIM-ROXHEIM ";
"1";"156";"07";"3";"38";"008";"21";"68";"18";"30";"FUSSGOENHEIM";
"1";"156";"07";"3";"38";"009";"11";"79";"15";"30";"GROSSNIEDESHEIM ";
"1";"156";"07";"3";"38";"012";"31";"71";"11";"35";"HESSHEIM";
"1";"156";"07";"3";"38";"013";"11";"89";"26";"28";"HEUCHELHEIM BEI FRANKENTHAL ";
"1";"156";"07";"3";"38";"015";"04";"80";"22";"33";"KLEINNIEDESHEIM ";
"1";"156";"07";"3";"38";"016";"41";"68";"19";"32";"LAMBSHEIM ";
"1";"156";"07";"3";"38";"018";"31";"64";"22";"30";"MAXDORF ";
"1";"156";"07";"3";"38";"999";"00";"00";"00";"00";;"Ü"
"1";"157";"07";"3";"14";"000";"81";"52";"08";"44";"LUDWIGSHAFEN AM RHEIN, STADT";
"1";"157";"07";"3";"38";"001";"41";"69";"11";"33";"ALTRIP";
"1";"157";"07";"3";"38";"005";"41";"64";"12";"33";"BOEHL-IGGELHEIM ";
"1";"157";"07";"3";"38";"006";"41";"52";"20";"33";"DANNSTADT-SCHAUERNHEIM";
"1";"157";"07";"3";"38";"014";"21";"39";"13";"34";"HOCHDORF-ASSENHEIM";
"1";"157";"07";"3";"38";"017";"41";"52";"08";"47";"LIMBURGERHOF";
"1";"157";"07";"3";"38";"019";"51";"60";"15";"36";"MUTTERSTADT ";
"1";"157";"07";"3";"38";"020";"41";"70";"13";"40";"NEUHOFEN";
"1";"157";"07";"3";"38";"022";"21";"27";"15";"32";"ROEDERSHEIM-GRONAU";
"1";"157";"07";"3";"38";"999";"00";"00";"00";"00";;"Ü"
"1";"158";"07";"3";"16";"000";"61";"53";"16";"45";"NEUSTADT AN DER WEINSTRASSE, STADT";
"1";"158";"07";"3";"18";"000";"61";"45";"10";"48";"SPEYER, STADT ";
"1";"158";"07";"3";"32";"002";"51";"68";"23";"39";"BAD DUERKHEIM, STADT";
"1";"158";"07";"3";"32";"005";"04";"49";"31";"23";"BOBENHEIM AM BERG ";
"1";"158";"07";"3";"32";"008";"03";"69";"36";"18";"DACKENHEIM";
"1";"158";"07";"3";"32";"009";"31";"16";"22";"34";"DEIDESHEIM, STADT ";
"1";"158";"07";"3";"32";"013";"21";"73";"27";"29";"ELLERSTADT";
"1";"158";"07";"3";"32";"014";"21";"60";"12";"23";"ELMSTEIN";
"1";"158";"07";"3";"32";"015";"11";"92";"56";"17";"ERPOLZHEIM";
"1";"158";"07";"3";"32";"016";"11";"06";"08";"25";"ESTHAL";
"1";"158";"07";"3";"32";"017";"04";"17";"32";"27";"FORST AN DER WEINSTRASSE";
"1";"158";"07";"3";"32";"018";"04";"55";"09";"30";"FRANKENECK";
"1";"158";"07";"3";"32";"019";"31";"79";"28";"27";"FREINSHEIM, STADT ";
"1";"158";"07";"3";"32";"020";"11";"69";"29";"31";"FRIEDELSHEIM";
"1";"158";"07";"3";"32";"022";"11";"83";"33";"25";"GOENNHEIM ";
"1";"158";"07";"3";"32";"025";"51";"68";"12";"31";"HASSLOCH";
"1";"158";"07";"3";"32";"026";"03";"79";"53";"14";"HERXHEIM AM BERG";
"1";"158";"07";"3";"32";"028";"04";"86";"50";"19";"KALLSTADT ";
"1";"158";"07";"3";"32";"032";"31";"60";"13";"36";"LAMBRECHT (PFALZ), STADT";
"1";"158";"07";"3";"32";"034";"11";"31";"08";"35";"LINDENBERG";
"1";"158";"07";"3";"32";"035";"21";"74";"28";"25";"MECKENHEIM";
"1";"158";"07";"3";"32";"037";"11";"42";"05";"24";"NEIDENFELS";
"1";"158";"07";"3";"32";"039";"11";"06";"29";"25";"NIEDERKIRCHEN BEI DEIDESHEIM";
"1";"158";"07";"3";"32";"043";"11";"12";"23";"34";"RUPPERTSBERG";
"1";"158";"07";"3";"32";"046";"31";"71";"27";"35";"WACHENHEIM AN DER WEINSTRASSE, STADT";
"1";"158";"07";"3";"32";"048";"21";"51";"11";"30";"WEIDENTHAL";
"1";"158";"07";"3";"32";"049";"11";"64";"37";"23";"WEISENHEIM AM BERG";
"1";"158";"07";"3";"32";"050";"31";"75";"28";"29";"WEISENHEIM AM SAND";
"1";"158";"07";"3";"32";"999";"00";"00";"00";"00";;"Ü"
"1";"158";"07";"3";"38";"007";"41";"15";"17";"35";"DUDENHOFEN";
"1";"158";"07";"3";"38";"010";"11";"12";"29";"21";"HANHOFEN";
"1";"158";"07";"3";"38";"011";"21";"10";"26";"26";"HARTHAUSEN";
"1";"158";"07";"3";"38";"021";"31";"16";"20";"30";"OTTERSTADT";
"1";"158";"07";"3";"38";"023";"41";"24";"14";"33";"ROEMERBERG";
"1";"158";"07";"3";"38";"025";"51";"20";"13";"35";"SCHIFFERSTADT, STADT";
"1";"158";"07";"3";"38";"026";"31";"16";"20";"32";"WALDSEE ";
"1";"158";"07";"3";"38";"999";"00";"00";"00";"00";;"Ü"
"1";"159";"07";"3";"12";"000";"71";"61";"11";"46";"KAISERSLAUTERN, STADT ";
"1";"159";"07";"3";"35";"002";"21";"04";"10";"25";"BANN";
"1";"159";"07";"3";"35";"003";"41";"61";"14";"27";"BRUCHMUEHLBACH-MIESAU ";
"1";"159";"07";"3";"35";"004";"41";"64";"16";"33";"ENKENBACH-ALSENBORN ";
"1";"159";"07";"3";"35";"005";"03";"91";"21";"27";"ERZENHAUSEN ";
"1";"159";"07";"3";"35";"006";"03";"89";"32";"18";"EULENBIS";
"1";"159";"07";"3";"35";"007";"04";"84";"20";"28";"FISCHBACH ";
"1";"159";"07";"3";"35";"009";"03";"99";"21";"17";"FRANKELBACH ";
"1";"159";"07";"3";"35";"010";"11";"81";"09";"35";"FRANKENSTEIN";
"1";"159";"07";"3";"35";"011";"02";"83";"77";"08";"GERHARDSBRUNN ";
"1";"159";"07";"3";"35";"012";"11";"18";"11";"31";"HAUPTSTUHL";
"1";"159";"07";"3";"35";"013";"04";"90";"39";"18";"HEILIGENMOSCHEL ";
"1";"159";"07";"3";"35";"014";"04";"71";"10";"35";"HIRSCHHORN/PFALZ";
"1";"159";"07";"3";"35";"015";"31";"65";"12";"36";"HOCHSPEYER";
"1";"159";"07";"3";"35";"016";"31";"55";"18";"23";"HUETSCHENHAUSEN ";
"1";"159";"07";"3";"35";"017";"11";"83";"25";"31";"KATZWEILER";
"1";"159";"07";"3";"35";"018";"21";"19";"08";"40";"KINDSBACH ";
"1";"159";"07";"3";"35";"019";"03";"77";"38";"16";"KOLLWEILER";
"1";"159";"07";"3";"35";"020";"11";"40";"11";"29";"KOTTWEILER-SCHWANDEN";
"1";"159";"07";"3";"35";"021";"11";"44";"19";"17";"KRICKENBACH ";
"1";"159";"07";"3";"35";"022";"41";"27";"15";"44";"LANDSTUHL, STADT";
"1";"159";"07";"3";"35";"023";"11";"17";"12";"14";"LINDEN";
"1";"159";"07";"3";"35";"024";"11";"81";"15";"32";"MACKENBACH";
"1";"159";"07";"3";"35";"025";"11";"78";"20";"29";"MEHLBACH";
"1";"159";"07";"3";"35";"026";"31";"78";"22";"29";"MEHLINGEN ";
"1";"159";"07";"3";"35";"027";"04";"43";"21";"25";"MITTELBRUNN ";
"1";"159";"07";"3";"35";"028";"04";"85";"14";"28";"NEUHEMSBACH ";
"1";"159";"07";"3";"35";"029";"11";"93";"35";"20";"NIEDERKIRCHEN ";
"1";"159";"07";"3";"35";"030";"11";"44";"24";"23";"NIEDERMOHR";
"1";"159";"07";"3";"35";"031";"03";"85";"22";"17";"OBERARNBACH ";
"1";"159";"07";"3";"35";"033";"11";"78";"21";"20";"OLSBRUECKEN ";
"1";"159";"07";"3";"35";"034";"31";"49";"10";"38";"OTTERBACH ";
"1";"159";"07";"3";"35";"035";"31";"69";"13";"34";"OTTERBERG, STADT";
"1";"159";"07";"3";"35";"037";"21";"06";"13";"20";"QUEIDERSBACH";
"1";"159";"07";"3";"35";"038";"41";"32";"12";"37";"RAMSTEIN-MIESENBACH ";
"1";"159";"07";"3";"35";"040";"21";"73";"12";"34";"RODENBACH ";
"1";"159";"07";"3";"35";"041";"04";"10";"18";"26";"SCHALLODENBACH";
"1";"159";"07";"3";"35";"042";"04";"10";"14";"17";"SCHNECKENHAUSEN ";
"1";"159";"07";"3";"35";"043";"04";"63";"21";"25";"SCHWEDELBACH";
"1";"159";"07";"3";"35";"044";"21";"58";"18";"29";"STEINWENDEN ";
"1";"159";"07";"3";"35";"045";"11";"79";"09";"42";"STELZENBERG ";
"1";"159";"07";"3";"35";"046";"03";"90";"21";"26";"SULZBACHTAL ";
"1";"159";"07";"3";"35";"047";"21";"52";"21";"34";"TRIPPSTADT";
"1";"159";"07";"3";"35";"048";"03";"57";"09";"21";"WALDLEININGEN ";
"1";"159";"07";"3";"35";"049";"31";"55";"14";"33";"WEILERBACH";
"1";"159";"07";"3";"35";"201";"04";"92";"13";"33";"LAMBSBORN ";
"1";"159";"07";"3";"35";"202";"03";"73";"46";"10";"LANGWIEDEN";
"1";"159";"07";"3";"35";"203";"11";"15";"20";"14";"MARTINSHOEHE";
"1";"159";"07";"3";"35";"204";"11";"73";"15";"26";"SCHOPP";
"1";"159";"07";"3";"35";"205";"04";"79";"26";"35";"SEMBACH ";
"1";"159";"07";"3";"35";"501";"11";"72";"25";"22";"REICHENBACH-STEEGEN ";
"1";"159";"07";"3";"35";"999";"00";"00";"00";"00";;"Ü"
"1";"159";"07";"3";"36";"001";"02";"78";"31";"12";"ADENBACH";
"1";"159";"07";"3";"36";"002";"02";"88";"48";"15";"ALBESSEN";
"1";"159";"07";"3";"36";"003";"21";"90";"16";"27";"ALTENGLAN ";
"1";"159";"07";"3";"36";"004";"11";"95";"16";"21";"ALTENKIRCHEN";
"1";"159";"07";"3";"36";"005";"03";"97";"32";"18";"ASCHBACH";
"1";"159";"07";"3";"36";"006";"04";"90";"12";"24";"BLAUBACH";
"1";"159";"07";"3";"36";"008";"03";"68";"18";"18";"BOERSBORN ";
"1";"159";"07";"3";"36";"009";"04";"89";"18";"17";"BOSENBACH ";
"1";"159";"07";"3";"36";"010";"11";"52";"17";"21";"BREITENBACH ";
"1";"159";"07";"3";"36";"011";"21";"28";"15";"18";"BRUECKEN (PFALZ)";
"1";"159";"07";"3";"36";"012";"02";"98";"58";"04";"BUBORN";
"1";"159";"07";"3";"36";"013";"03";"97";"44";"09";"CRONENBERG";
"1";"159";"07";"3";"36";"014";"02";"97";"29";"21";"DEIMBERG";
"1";"159";"07";"3";"36";"015";"03";"94";"44";"15";"DENNWEILER-FROHNBACH";
"1";"159";"07";"3";"36";"016";"04";"90";"13";"19";"DITTWEILER";
"1";"159";"07";"3";"36";"017";"04";"61";"13";"20";"DUNZWEILER";
"1";"159";"07";"3";"36";"018";"02";"95";"58";"11";"EHWEILER";
"1";"159";"07";"3";"36";"019";"04";"96";"28";"13";"EINOELLEN ";
"1";"159";"07";"3";"36";"021";"02";"94";"20";"15";"ELZWEILER ";
"1";"159";"07";"3";"36";"022";"04";"93";"14";"24";"ERDESBACH ";
"1";"159";"07";"3";"36";"023";"04";"95";"20";"08";"ESSWEILER ";
"1";"159";"07";"3";"36";"024";"04";"94";"13";"24";"ETSCHBERG ";
"1";"159";"07";"3";"36";"025";"03";"68";"19";"22";"FOECKELBERG ";
"1";"159";"07";"3";"36";"027";"03";"89";"24";"18";"FROHNHOFEN";
"1";"159";"07";"3";"36";"029";"04";"59";"18";"12";"GINSWEILER";
"1";"159";"07";"3";"36";"030";"04";"88";"26";"19";"GLANBRUECKEN";
"1";"159";"07";"3";"36";"031";"11";"52";"19";"32";"GLAN-MUENCHWEILER ";
"1";"159";"07";"3";"36";"032";"04";"80";"12";"26";"GRIES ";
"1";"159";"07";"3";"36";"033";"04";"88";"27";"24";"GRUMBACH";
"1";"159";"07";"3";"36";"034";"04";"60";"18";"16";"HASCHBACH AM REMIGIUSBERG ";
"1";"159";"07";"3";"36";"035";"01";"99";"45";"16";"HAUSWEILER";
"1";"159";"07";"3";"36";"036";"04";"96";"27";"18";"HEFERSWEILER";
"1";"159";"07";"3";"36";"037";"03";"90";"20";"21";"HENSCHTAL ";
"1";"159";"07";"3";"36";"038";"03";"84";"10";"25";"HEINZENHAUSEN ";
"1";"159";"07";"3";"36";"039";"03";"84";"14";"20";"HERCHWEILER ";
"1";"159";"07";"3";"36";"040";"03";"96";"33";"19";"HERREN-SULZBACH ";
"1";"159";"07";"3";"36";"041";"11";"89";"15";"20";"HERSCHWEILER-PETTERSHEIM";
"1";"159";"07";"3";"36";"042";"03";"99";"19";"21";"HINZWEILER";
"1";"159";"07";"3";"36";"043";"03";"90";"26";"15";"HOHENOELLEN ";
"1";"159";"07";"3";"36";"044";"03";"98";"50";"09";"HOMBERG ";
"1";"159";"07";"3";"36";"045";"03";"91";"36";"17";"HOPPSTAEDTEN";
"1";"159";"07";"3";"36";"046";"03";"96";"41";"10";"HORSCHBACH";
"1";"159";"07";"3";"36";"047";"04";"85";"18";"16";"HUEFFLER";
"1";"159";"07";"3";"36";"048";"04";"94";"23";"23";"JETTENBACH";
"1";"159";"07";"3";"36";"049";"03";"99";"35";"12";"KAPPELN ";
"1";"159";"07";"3";"36";"050";"02";"90";"44";"07";"KIRRWEILER";
"1";"159";"07";"3";"36";"051";"03";"94";"27";"20";"KOERBORN";
"1";"159";"07";"3";"36";"052";"04";"95";"33";"17";"KONKEN";
"1";"159";"07";"3";"36";"053";"04";"87";"16";"29";"KREIMBACH-KAULBACH";
"1";"159";"07";"3";"36";"054";"04";"94";"14";"24";"KROTTELBACH ";
"1";"159";"07";"3";"36";"055";"41";"80";"16";"43";"KUSEL, STADT";
"1";"159";"07";"3";"36";"056";"03";"97";"21";"15";"LANGENBACH";
"1";"159";"07";"3";"36";"057";"03";"96";"44";"18";"LANGWEILER";
"1";"159";"07";"3";"36";"058";"21";"79";"20";"35";"LAUTERECKEN, STADT";
"1";"159";"07";"3";"36";"060";"03";"88";"21";"26";"LOHNWEILER";
"1";"159";"07";"3";"36";"061";"04";"90";"26";"23";"MEDARD";
"1";"159";"07";"3";"36";"062";"02";"96";"52";"08";"MERZWEILER";
"1";"159";"07";"3";"36";"064";"11";"35";"20";"22";"NANZDIETSCHWEILER ";
"1";"159";"07";"3";"36";"065";"02";"99";"29";"14";"NERZWEILER";
"1";"159";"07";"3";"36";"066";"03";"59";"21";"21";"NEUNKIRCHEN AM POTZBERG ";
"1";"159";"07";"3";"36";"067";"03";"92";"22";"21";"NIEDERALBEN ";
"1";"159";"07";"3";"36";"068";"03";"60";"18";"14";"NIEDERSTAUFENBACH ";
"1";"159";"07";"3";"36";"069";"04";"75";"23";"22";"NUSSBACH";
"1";"159";"07";"3";"36";"070";"03";"95";"33";"19";"OBERALBEN ";
"1";"159";"07";"3";"36";"071";"02";"81";"33";"10";"OBERSTAUFENBACH ";
"1";"159";"07";"3";"36";"072";"03";"92";"43";"08";"OBERWEILER IM TAL ";
"1";"159";"07";"3";"36";"073";"03";"95";"30";"19";"OBERWEILER-TIEFENBACH ";
"1";"159";"07";"3";"36";"074";"04";"89";"26";"23";"ODENBACH";
"1";"159";"07";"3";"36";"075";"11";"81";"24";"25";"OFFENBACH-HUNDHEIM";
"1";"159";"07";"3";"36";"076";"04";"49";"10";"13";"OHMBACH ";
"1";"159";"07";"3";"36";"077";"04";"90";"18";"18";"PFEFFELBACH ";
"1";"159";"07";"3";"36";"079";"11";"65";"11";"32";"RAMMELSBACH ";
"1";"159";"07";"3";"36";"081";"02";"87";"48";"18";"RATHSWEILER ";
"1";"159";"07";"3";"36";"082";"03";"85";"29";"17";"REHWEILER ";
"1";"159";"07";"3";"36";"084";"04";"69";"14";"21";"REICHWEILER ";
"1";"159";"07";"3";"36";"085";"03";"50";"37";"20";"REIPOLTSKIRCHEN ";
"1";"159";"07";"3";"36";"086";"02";"97";"49";"11";"RELSBERG";
"1";"159";"07";"3";"36";"087";"04";"93";"29";"18";"ROTHSELBERG ";
"1";"159";"07";"3";"36";"088";"03";"66";"12";"18";"RUTHWEILER";
"1";"159";"07";"3";"36";"089";"03";"92";"11";"21";"RUTSWEILER AM GLAN";
"1";"159";"07";"3";"36";"090";"03";"94";"31";"12";"RUTSWEILER AN DER LAUTER";
"1";"159";"07";"3";"36";"091";"03";"95";"18";"18";"SCHELLWEILER";
"1";"159";"07";"3";"36";"092";"31";"39";"16";"23";"SCHOENENBERG-KUEBELBERG ";
"1";"159";"07";"3";"36";"094";"03";"94";"28";"12";"SELCHENBACH ";
"1";"159";"07";"3";"36";"095";"11";"95";"20";"25";"SANKT JULIAN";
"1";"159";"07";"3";"36";"096";"04";"64";"16";"12";"STEINBACH AM GLAN ";
"1";"159";"07";"3";"36";"097";"04";"90";"23";"19";"THALLICHTENBERG ";
"1";"159";"07";"3";"36";"098";"04";"73";"23";"28";"THEISBERGSTEGEN ";
"1";"159";"07";"3";"36";"099";"04";"88";"20";"23";"ULMET ";
"1";"159";"07";"3";"36";"100";"02";"92";"32";"09";"UNTERJECKENBACH ";
"1";"159";"07";"3";"36";"101";"04";"81";"13";"19";"WAHNWEGEN ";
"1";"159";"07";"3";"36";"102";"41";"65";"13";"29";"WALDMOHR";
"1";"159";"07";"3";"36";"103";"03";"93";"15";"19";"WELCHWEILER ";
"1";"159";"07";"3";"36";"104";"04";"95";"22";"14";"WIESWEILER";
"1";"159";"07";"3";"36";"105";"21";"81";"16";"31";"WOLFSTEIN, STADT";
"1";"159";"07";"3";"36";"106";"04";"92";"18";"24";"BEDESBACH ";
"1";"159";"07";"3";"36";"107";"04";"88";"32";"18";"MATZENBACH";
"1";"159";"07";"3";"36";"501";"04";"92";"24";"16";"QUIRNBACH /PFALZ";
"1";"159";"07";"3";"36";"999";"00";"00";"00";"00";;"Ü"
"1";"160";"07";"3";"17";"000";"61";"63";"12";"35";"PIRMASENS, STADT";
"1";"160";"07";"3";"20";"000";"61";"69";"12";"42";"ZWEIBRUECKEN, STADT ";
"1";"160";"07";"3";"40";"001";"03";"05";"22";"19";"BOBENTHAL ";
"1";"160";"07";"3";"40";"002";"11";"05";"08";"12";"BUSENBERG ";
"1";"160";"07";"3";"40";"003";"11";"05";"11";"24";"CLAUSEN ";
"1";"160";"07";"3";"40";"004";"31";"15";"15";"33";"DAHN, STADT ";
"1";"160";"07";"3";"40";"005";"02";"96";"33";"11";"DARSTEIN";
"1";"160";"07";"3";"40";"006";"02";"94";"02";"10";"DIMBACH ";
"1";"160";"07";"3";"40";"007";"11";"46";"16";"21";"DONSIEDERS";
"1";"160";"07";"3";"40";"008";"11";"11";"11";"27";"EPPENBRUNN";
"1";"160";"07";"3";"40";"009";"11";"04";"06";"18";"ERFWEILER ";
"1";"160";"07";"3";"40";"010";"03";"07";"19";"15";"ERLENBACH BEI DAHN";
"1";"160";"07";"3";"40";"011";"11";"12";"10";"16";"FISCHBACH BEI DAHN";
"1";"160";"07";"3";"40";"012";"04";"65";"07";"22";"GEISELBERG";
"1";"160";"07";"3";"40";"014";"31";"05";"16";"26";"HAUENSTEIN";
"1";"160";"07";"3";"40";"015";"11";"49";"12";"22";"HELTERSBERG ";
"1";"160";"07";"3";"40";"016";"11";"22";"08";"16";"HERMERSBERG ";
"1";"160";"07";"3";"40";"017";"04";"79";"27";"14";"HERSCHBERG";
"1";"160";"07";"3";"40";"018";"03";"60";"38";"08";"HETTENHAUSEN";
"1";"160";"07";"3";"40";"019";"03";"35";"06";"20";"HILST ";
"1";"160";"07";"3";"40";"020";"11";"66";"11";"24";"HINTERWEIDENTHAL";
"1";"160";"07";"3";"40";"021";"02";"66";"17";"19";"HIRSCHTHAL";
"1";"160";"07";"3";"40";"022";"11";"90";"13";"21";"HOEHEINOED";
"1";"160";"07";"3";"40";"023";"04";"84";"13";"21";"HOEHEISCHWEILER ";
"1";"160";"07";"3";"40";"024";"04";"65";"18";"25";"HOEHFROESCHEN ";
"1";"160";"07";"3";"40";"025";"03";"09";"12";"18";"HORBACH ";
"1";"160";"07";"3";"40";"026";"04";"21";"18";"27";"KROEPPEN";
"1";"160";"07";"3";"40";"027";"11";"09";"12";"20";"LEIMEN";
"1";"160";"07";"3";"40";"028";"31";"80";"10";"27";"LEMBERG ";
"1";"160";"07";"3";"40";"029";"04";"66";"12";"22";"LUDWIGSWINKEL ";
"1";"160";"07";"3";"40";"030";"04";"04";"04";"16";"LUG ";
"1";"160";"07";"3";"40";"031";"11";"12";"11";"24";"MERZALBEN ";
"1";"160";"07";"3";"40";"032";"21";"17";"11";"34";"MUENCHWEILER AN DER RODALB";
"1";"160";"07";"3";"40";"033";"03";"04";"11";"14";"NIEDERSCHLETTENBACH ";
"1";"160";"07";"3";"40";"034";"02";"73";"24";"28";"NOTHWEILER";
"1";"160";"07";"3";"40";"035";"04";"76";"25";"27";"NUENSCHWEILER ";
"1";"160";"07";"3";"40";"036";"04";"83";"20";"32";"OBERSIMTEN";
"1";"160";"07";"3";"40";"037";"04";"06";"12";"16";"PETERSBERG";
"1";"160";"07";"3";"40";"038";"41";"16";"10";"26";"RODALBEN, STADT ";
"1";"160";"07";"3";"40";"039";"03";"83";"24";"22";"RUMBACH ";
"1";"160";"07";"3";"40";"040";"11";"90";"09";"28";"RUPPERTSWEILER";
"1";"160";"07";"3";"40";"041";"03";"79";"30";"15";"SAALSTADT ";
