Date,Euro,Swiss Franc,U.K. Pound Sterling,U.S. Dollar,Day,Month,Year
2000-06-21,0.947,1.6384,1.5069,1.0,21,6,2000
2000-06-22,0.9405,1.6457,1.5049,1.0,22,6,2000
2000-06-23,0.9413,1.6521,1.5026,1.0,23,6,2000
2000-06-26,0.9327,1.6622,1.4992,1.0,26,6,2000
2000-06-27,0.9401,1.6458,1.4973,1.0,27,6,2000
2000-06-28,0.9415,1.643,1.5046,1.0,28,6,2000
2000-06-29,0.9504,1.6367,1.5192,1.0,29,6,2000
2000-06-30,0.9556,1.6263,1.5122,1.0,30,6,2000
2000-07-03,0.9493,1.6392,1.5099,1.0,3,7,2000
2000-07-04,0.9487,1.6378,1.5127,1.0,4,7,2000
2000-07-05,0.9537,1.626,1.5138,1.0,5,7,2000
2000-07-06,0.9542,1.6171,1.5098,1.0,6,7,2000
2000-07-07,0.9483,1.6292,1.512,1.0,7,7,2000
2000-07-10,0.9523,1.6258,1.5154,1.0,10,7,2000
2000-07-11,0.9527,1.6265,1.5125,1.0,11,7,2000
2000-07-12,0.9499,1.6361,1.5137,1.0,12,7,2000
2000-07-13,0.9349,1.6587,1.5019,1.0,13,7,2000
2000-07-14,0.9344,1.6553,1.4992,1.0,14,7,2000
2000-07-17,0.9352,1.6485,1.4995,1.0,17,7,2000
2000-07-18,0.9353,1.659,1.497,1.0,18,7,2000
2000-07-19,0.9216,1.6797,1.4968,1.0,19,7,2000
2000-07-20,0.922,1.683,1.4943,1.0,20,7,2000
2000-07-21,0.9363,1.6592,1.5136,1.0,21,7,2000
2000-07-24,0.9332,1.6645,1.5198,1.0,24,7,2000
2000-07-25,0.941,1.6503,1.5148,1.0,25,7,2000
2000-07-26,0.939,1.6517,1.5183,1.0,26,7,2000
2000-07-27,0.9389,1.6531,1.5152,1.0,27,7,2000
2000-07-28,0.9276,1.6697,1.5095,1.0,28,7,2000
2000-07-31,0.9243,1.6741,1.4982,1.0,31,7,2000
2000-08-01,0.9264,1.6876,1.4993,1.0,1,8,2000
2000-08-02,0.9142,1.6876,1.4885,1.0,2,8,2000
2000-08-03,0.9028,1.7099,1.4854,1.0,3,8,2000
2000-08-04,0.9031,1.7071,1.5017,1.0,4,8,2000
2000-08-07,0.9084,1.703,1.5064,1.0,7,8,2000
2000-08-08,0.9047,1.7068,1.5077,1.0,8,8,2000
2000-08-09,0.8973,1.7228,1.5005,1.0,9,8,2000
2000-08-10,0.9031,1.7117,1.5002,1.0,10,8,2000
2000-08-11,0.9132,1.7015,1.5053,1.0,11,8,2000
2000-08-14,0.9011,1.7217,1.5038,1.0,14,8,2000
2000-08-15,0.9118,1.7089,1.5051,1.0,15,8,2000
2000-08-16,0.9072,1.7182,1.5018,1.0,16,8,2000
2000-08-17,0.914,1.713,1.4988,1.0,17,8,2000
2000-08-18,0.9127,1.713,1.496,1.0,18,8,2000
2000-08-21,0.9023,1.7174,1.491,1.0,21,8,2000
2000-08-22,0.8972,1.7377,1.4853,1.0,22,8,2000
2000-08-23,0.8918,1.7378,1.4815,1.0,23,8,2000
2000-08-24,0.9012,1.7204,1.4793,1.0,24,8,2000
2000-08-25,0.9021,1.7115,1.475,1.0,25,8,2000
2000-08-28,0.9007,1.715,1.4633,1.0,28,8,2000
2000-08-29,0.8965,1.7169,1.4633,1.0,29,8,2000
2000-08-30,0.8909,1.7448,1.4464,1.0,30,8,2000
2000-08-31,0.8906,1.734,1.4552,1.0,31,8,2000
2000-09-01,0.8902,1.7431,1.45,1.0,1,9,2000
2000-09-04,0.9,1.7247,1.4636,1.0,4,9,2000
2000-09-05,0.8886,1.7478,1.4498,1.0,5,9,2000
2000-09-06,0.8818,1.7585,1.449,1.0,6,9,2000
2000-09-07,0.8676,1.784,1.4358,1.0,7,9,2000
2000-09-08,0.8735,1.7741,1.4226,1.0,8,9,2000
2000-09-11,0.8609,1.7825,1.4129,1.0,11,9,2000
2000-09-12,0.8614,1.7654,1.4033,1.0,12,9,2000
2000-09-13,0.8654,1.7689,1.4074,1.0,13,9,2000
2000-09-14,0.8693,1.7575,1.4147,1.0,14,9,2000
2000-09-15,0.8615,1.7698,1.41,1.0,15,9,2000
2000-09-18,0.8526,1.7845,1.3993,1.0,18,9,2000
2000-09-19,0.8541,1.7812,1.4028,1.0,19,9,2000
2000-09-20,0.8476,1.7883,1.4127,1.0,20,9,2000
2000-09-21,0.8524,1.7748,1.4158,1.0,21,9,2000
2000-09-22,0.889,1.7457,1.4592,1.0,22,9,2000
2000-09-25,0.877,1.7329,1.4597,1.0,25,9,2000
2000-09-26,0.8757,1.7303,1.4553,1.0,26,9,2000
2000-09-27,0.8861,1.7225,1.4654,1.0,27,9,2000
2000-09-28,0.8832,1.7238,1.4658,1.0,28,9,2000
2000-09-29,0.8765,1.7359,1.4701,1.0,29,9,2000
2000-10-02,0.8802,1.7272,1.4746,1.0,2,10,2000
2000-10-03,0.8763,1.7322,1.4625,1.0,3,10,2000
2000-10-04,0.873,1.7359,1.456,1.0,4,10,2000
2000-10-05,0.8786,1.7398,1.4542,1.0,5,10,2000
2000-10-06,0.8703,1.7493,1.4498,1.0,6,10,2000
2000-10-09,0.8695,1.7489,1.447,1.0,9,10,2000
2000-10-10,0.8721,1.7428,1.4562,1.0,10,10,2000
2000-10-11,0.872,1.7349,1.4613,1.0,11,10,2000
2000-10-12,0.8648,1.7467,1.4604,1.0,12,10,2000
2000-10-13,0.8627,1.7425,1.4726,1.0,13,10,2000
2000-10-16,0.8511,1.7759,1.4452,1.0,16,10,2000
2000-10-17,0.8496,1.7798,1.4349,1.0,17,10,2000
2000-10-18,0.8525,1.7697,1.4476,1.0,18,10,2000
2000-10-19,0.8411,1.7845,1.4449,1.0,19,10,2000
2000-10-20,0.8452,1.7812,1.4476,1.0,20,10,2000
2000-10-23,0.8377,1.7911,1.4545,1.0,23,10,2000
2000-10-24,0.8386,1.7968,1.4528,1.0,24,10,2000
2000-10-25,0.8307,1.8076,1.4413,1.0,25,10,2000
2000-10-26,0.8252,1.8228,1.4253,1.0,26,10,2000
2000-10-27,0.8324,1.8153,1.4346,1.0,27,10,2000
2000-10-30,0.8482,1.794,1.4633,1.0,30,10,2000
2000-10-31,0.8417,1.8079,1.4487,1.0,31,10,2000
2000-11-01,0.8554,1.7855,1.4452,1.0,1,11,2000
2000-11-02,0.8646,1.7683,1.4536,1.0,2,11,2000
2000-11-03,0.873,1.7518,1.4502,1.0,3,11,2000
2000-11-06,0.8667,1.7589,1.4472,1.0,6,11,2000
2000-11-07,0.8587,1.7693,1.4305,1.0,7,11,2000
2000-11-08,0.8559,1.7739,1.4222,1.0,8,11,2000
2000-11-09,0.8531,1.7836,1.4157,1.0,9,11,2000
2000-11-10,0.8673,1.7622,1.4274,1.0,10,11,2000
2000-11-13,0.862,1.7664,1.4307,1.0,13,11,2000
2000-11-14,0.8583,1.7691,1.4325,1.0,14,11,2000
2000-11-15,0.8596,1.7698,1.426,1.0,15,11,2000
2000-11-16,0.8569,1.7804,1.4253,1.0,16,11,2000
2000-11-17,0.8535,1.787,1.4218,1.0,17,11,2000
2000-11-20,0.8488,1.8016,1.4252,1.0,20,11,2000
2000-11-21,0.8474,1.7919,1.4235,1.0,21,11,2000
2000-11-22,0.8429,1.8013,1.4157,1.0,22,11,2000
2000-11-23,0.8427,1.8035,1.4044,1.0,23,11,2000
2000-11-24,0.8436,1.8012,1.4046,1.0,24,11,2000
2000-11-27,0.8406,1.806,1.4069,1.0,27,11,2000
2000-11-28,0.8561,1.7797,1.4171,1.0,28,11,2000
2000-11-29,0.865,1.753,1.4211,1.0,29,11,2000
2000-11-30,0.8684,1.7355,1.4209,1.0,30,11,2000
2000-12-01,0.8735,1.7294,1.4332,1.0,1,12,2000
2000-12-04,0.8908,1.7096,1.4487,1.0,4,12,2000
2000-12-05,0.881,1.7129,1.4463,1.0,5,12,2000
2000-12-06,0.8828,1.7108,1.4361,1.0,6,12,2000
2000-12-07,0.8943,1.696,1.448,1.0,7,12,2000
2000-12-08,0.8895,1.7011,1.4498,1.0,8,12,2000
2000-12-11,0.8804,1.7143,1.4452,1.0,11,12,2000
2000-12-12,0.8782,1.7112,1.4495,1.0,12,12,2000
2000-12-13,0.8748,1.7181,1.4475,1.0,13,12,2000
2000-12-14,0.8839,1.7038,1.4687,1.0,14,12,2000
2000-12-15,0.8984,1.6793,1.4747,1.0,15,12,2000
2000-12-18,0.8966,1.6808,1.4709,1.0,18,12,2000
2000-12-19,0.8903,1.6941,1.4632,1.0,19,12,2000
2000-12-20,0.9059,1.6781,1.4681,1.0,20,12,2000
2000-12-21,0.9146,1.6665,1.4721,1.0,21,12,2000
2000-12-22,0.924,1.6523,1.482,1.0,22,12,2000
2000-12-26,0.931,1.6382,1.4878,1.0,26,12,2000
2000-12-27,0.931,1.6382,1.4878,1.0,27,12,2000
2000-12-28,0.931,1.6382,1.4878,1.0,28,12,2000
2000-12-29,0.9285,1.6457,1.4871,1.0,29,12,2000
2001-01-02,0.9423,1.5934,1.4909,1.0,2,1,2001
2001-01-03,0.953,1.5934,1.5077,1.0,3,1,2001
2001-01-04,0.9458,1.6099,1.4968,1.0,4,1,2001
2001-01-05,0.9545,1.6015,1.5012,1.0,5,1,2001
2001-01-08,0.9497,1.6098,1.5029,1.0,8,1,2001
2001-01-09,0.9401,1.6212,1.4887,1.0,9,1,2001
2001-01-10,0.9412,1.6193,1.4922,1.0,10,1,2001
2001-01-11,0.9523,1.6091,1.4968,1.0,11,1,2001
2001-01-12,0.9545,1.6165,1.4909,1.0,12,1,2001
2001-01-15,0.9428,1.6373,1.4771,1.0,15,1,2001
2001-01-16,0.9412,1.633,1.4719,1.0,16,1,2001
2001-01-17,0.9396,1.638,1.473,1.0,17,1,2001
2001-01-18,0.9404,1.6208,1.4722,1.0,18,1,2001
2001-01-19,0.94,1.6213,1.4737,1.0,19,1,2001
2001-01-22,0.929,1.6501,1.4597,1.0,22,1,2001
2001-01-23,0.9407,1.6273,1.4711,1.0,23,1,2001
2001-01-24,0.9294,1.6478,1.4658,1.0,24,1,2001
2001-01-25,0.9146,1.6693,1.4492,1.0,25,1,2001
2001-01-26,0.9228,1.6493,1.4636,1.0,26,1,2001
2001-01-29,0.9193,1.6585,1.4568,1.0,29,1,2001
2001-01-30,0.9197,1.6571,1.4587,1.0,30,1,2001
2001-01-31,0.9293,1.6449,1.4635,1.0,31,1,2001
2001-02-01,0.9406,1.6273,1.4755,1.0,1,2,2001
2001-02-02,0.9407,1.6357,1.4768,1.0,2,2,2001
2001-02-05,0.9425,1.635,1.4751,1.0,5,2,2001
2001-02-06,0.9322,1.6479,1.4671,1.0,6,2,2001
2001-02-07,0.9325,1.6513,1.461,1.0,7,2,2001
2001-02-08,0.922,1.6635,1.4502,1.0,8,2,2001
2001-02-09,0.9227,1.6626,1.4445,1.0,9,2,2001
2001-02-12,0.9288,1.6565,1.4517,1.0,12,2,2001
2001-02-13,0.9275,1.6578,1.4555,1.0,13,2,2001
2001-02-14,0.9178,1.6698,1.4577,1.0,14,2,2001
2001-02-15,0.909,1.6878,1.4464,1.0,15,2,2001
2001-02-16,0.9113,1.6848,1.453,1.0,16,2,2001
2001-02-19,0.9213,1.6646,1.4536,1.0,19,2,2001
2001-02-20,0.907,1.6895,1.4363,1.0,20,2,2001
2001-02-21,0.9146,1.6815,1.4443,1.0,21,2,2001
2001-02-22,0.9056,1.6894,1.4442,1.0,22,2,2001
2001-02-23,0.9064,1.6953,1.4431,1.0,23,2,2001
2001-02-26,0.9105,1.6888,1.4488,1.0,26,2,2001
2001-02-27,0.9163,1.6806,1.4442,1.0,27,2,2001
2001-02-28,0.9248,1.6678,1.448,1.0,28,2,2001
2001-03-01,0.9269,1.662,1.4487,1.0,1,3,2001
2001-03-02,0.9363,1.6435,1.4685,1.0,2,3,2001
2001-03-05,0.9305,1.652,1.4701,1.0,5,3,2001
2001-03-06,0.9279,1.6581,1.4673,1.0,6,3,2001
2001-03-07,0.9307,1.6483,1.4635,1.0,7,3,2001
2001-03-08,0.9312,1.6548,1.4678,1.0,8,3,2001
2001-03-09,0.9357,1.6511,1.4648,1.0,9,3,2001
2001-03-12,0.9272,1.6615,1.4641,1.0,12,3,2001
2001-03-13,0.9202,1.6674,1.4533,1.0,13,3,2001
2001-03-14,0.9182,1.6787,1.4532,1.0,14,3,2001
2001-03-15,0.9064,1.6959,1.4429,1.0,15,3,2001
2001-03-16,0.8947,1.7164,1.4311,1.0,16,3,2001
2001-03-19,0.8996,1.7053,1.4323,1.0,19,3,2001
2001-03-20,0.902,1.6999,1.4306,1.0,20,3,2001
2001-03-21,0.899,1.7061,1.4284,1.0,21,3,2001
2001-03-22,0.8889,1.7155,1.4212,1.0,22,3,2001
2001-03-23,0.8922,1.714,1.4247,1.0,23,3,2001
2001-03-26,0.8935,1.7168,1.432,1.0,26,3,2001
2001-03-27,0.8952,1.7153,1.4333,1.0,27,3,2001
2001-03-28,0.886,1.7258,1.4297,1.0,28,3,2001
2001-03-29,0.884,1.723,1.4408,1.0,29,3,2001
2001-03-30,0.8832,1.7317,1.4255,1.0,30,3,2001
2001-04-02,0.8772,1.7389,1.4216,1.0,2,4,2001
2001-04-03,0.8845,1.729,1.4215,1.0,3,4,2001
2001-04-04,0.9032,1.697,1.4317,1.0,4,4,2001
2001-04-05,0.902,1.6976,1.4356,1.0,5,4,2001
2001-04-06,0.894,1.7047,1.4298,1.0,6,4,2001
2001-04-09,0.9018,1.6975,1.4441,1.0,9,4,2001
2001-04-10,0.8945,1.7074,1.4419,1.0,10,4,2001
2001-04-11,0.884,1.7166,1.4362,1.0,11,4,2001
2001-04-12,0.8849,1.7164,1.4361,1.0,12,4,2001
2001-04-13,0.8791,1.7338,1.4361,1.0,13,4,2001
2001-04-16,0.8791,1.7338,1.4361,1.0,16,4,2001
2001-04-17,0.8791,1.7338,1.4312,1.0,17,4,2001
2001-04-18,0.8778,1.7386,1.426,1.0,18,4,2001
2001-04-19,0.8827,1.732,1.4303,1.0,19,4,2001
2001-04-20,0.8989,1.7005,1.443,1.0,20,4,2001
2001-04-23,0.9002,1.7021,1.4416,1.0,23,4,2001
2001-04-24,0.8973,1.7051,1.4376,1.0,24,4,2001
2001-04-25,0.8947,1.7136,1.4355,1.0,25,4,2001
2001-04-26,0.9013,1.7078,1.4397,1.0,26,4,2001
2001-04-27,0.9023,1.7025,1.4431,1.0,27,4,2001
2001-04-30,0.8876,1.7327,1.4318,1.0,30,4,2001
2001-05-01,0.8907,1.7305,1.4273,1.0,1,5,2001
2001-05-02,0.8907,1.7305,1.4303,1.0,2,5,2001
2001-05-03,0.8903,1.7327,1.4303,1.0,3,5,2001
2001-05-04,0.8939,1.7297,1.4336,1.0,4,5,2001
2001-05-07,0.8919,1.7291,1.4339,1.0,7,5,2001
2001-05-08,0.8866,1.7385,1.4339,1.0,8,5,2001
2001-05-09,0.8827,1.7447,1.425,1.0,9,5,2001
2001-05-10,0.885,1.737,1.4235,1.0,10,5,2001
2001-05-11,0.8773,1.7511,1.4169,1.0,11,5,2001
2001-05-14,0.8745,1.7528,1.4188,1.0,14,5,2001
2001-05-15,0.8768,1.7458,1.4178,1.0,15,5,2001
2001-05-16,0.8834,1.7365,1.4276,1.0,16,5,2001
2001-05-17,0.8815,1.7358,1.4317,1.0,17,5,2001
2001-05-18,0.8777,1.7494,1.4284,1.0,18,5,2001
2001-05-21,0.8754,1.7508,1.4359,1.0,21,5,2001
2001-05-22,0.8685,1.7601,1.4348,1.0,22,5,2001
2001-05-23,0.8585,1.7788,1.4227,1.0,23,5,2001
2001-05-24,0.8604,1.7798,1.415,1.0,24,5,2001
2001-05-25,0.8591,1.7798,1.4189,1.0,25,5,2001
2001-05-28,0.8584,1.7789,1.4187,1.0,28,5,2001
2001-05-29,0.8552,1.7833,1.4187,1.0,29,5,2001
2001-05-30,0.8558,1.7827,1.4213,1.0,30,5,2001
2001-05-31,0.848,1.7935,1.4173,1.0,31,5,2001
2001-06-01,0.8478,1.7945,1.4182,1.0,1,6,2001
2001-06-04,0.8513,1.7925,1.419,1.0,4,6,2001
2001-06-05,0.8465,1.7925,1.4082,1.0,5,6,2001
2001-06-06,0.8543,1.7789,1.4027,1.0,6,6,2001
2001-06-07,0.8466,1.7988,1.382,1.0,7,6,2001
2001-06-08,0.8468,1.7977,1.3812,1.0,8,6,2001
2001-06-11,0.8494,1.7936,1.3848,1.0,11,6,2001
2001-06-12,0.8474,1.7966,1.3747,1.0,12,6,2001
2001-06-13,0.8542,1.7875,1.3773,1.0,13,6,2001
2001-06-14,0.8492,1.7899,1.3912,1.0,14,6,2001
2001-06-15,0.8662,1.7613,1.4087,1.0,15,6,2001
2001-06-18,0.8581,1.7819,1.4025,1.0,18,6,2001
2001-06-19,0.8563,1.7859,1.3969,1.0,19,6,2001
2001-06-20,0.8513,1.7916,1.3952,1.0,20,6,2001
2001-06-21,0.8552,1.777,1.4086,1.0,21,6,2001
2001-06-22,0.8528,1.7798,1.4153,1.0,22,6,2001
2001-06-25,0.8607,1.7647,1.4151,1.0,25,6,2001
2001-06-26,0.8611,1.7661,1.4122,1.0,26,6,2001
2001-06-27,0.8622,1.7653,1.4161,1.0,27,6,2001
2001-06-28,0.8511,1.7824,1.411,1.0,28,6,2001
2001-06-29,0.848,1.7954,1.4041,1.0,29,6,2001
2001-07-02,0.8455,1.7973,1.4153,1.0,2,7,2001
2001-07-03,0.8497,1.7981,1.4093,1.0,3,7,2001
2001-07-04,0.8453,1.7992,1.4033,1.0,4,7,2001
2001-07-05,0.8422,1.8063,1.4053,1.0,5,7,2001
2001-07-06,0.8384,1.8144,1.4009,1.0,6,7,2001
2001-07-09,0.8459,1.7987,1.4056,1.0,9,7,2001
2001-07-10,0.8545,1.7848,1.4096,1.0,10,7,2001
2001-07-11,0.8611,1.7645,1.4164,1.0,11,7,2001
2001-07-12,0.8538,1.7765,1.4074,1.0,12,7,2001
2001-07-13,0.8539,1.7662,1.4034,1.0,13,7,2001
2001-07-16,0.8583,1.7653,1.4004,1.0,16,7,2001
2001-07-17,0.8516,1.7749,1.3987,1.0,17,7,2001
2001-07-18,0.863,1.7413,1.4089,1.0,18,7,2001
2001-07-19,0.8723,1.7236,1.4172,1.0,19,7,2001
2001-07-20,0.8776,1.7217,1.4313,1.0,20,7,2001
2001-07-23,0.8676,1.7327,1.4235,1.0,23,7,2001
2001-07-24,0.8708,1.7287,1.4185,1.0,24,7,2001
2001-07-25,0.8793,1.7211,1.4241,1.0,25,7,2001
2001-07-26,0.8764,1.7182,1.43,1.0,26,7,2001
2001-07-27,0.8768,1.7216,1.4256,1.0,27,7,2001
2001-07-30,0.8751,1.727,1.4243,1.0,30,7,2001
2001-07-31,0.8755,1.724,1.4257,1.0,31,7,2001
2001-08-01,0.8817,1.7135,1.4313,1.0,1,8,2001
2001-08-02,0.8788,1.7135,1.4343,1.0,2,8,2001
2001-08-03,0.8806,1.7114,1.4294,1.0,3,8,2001
2001-08-06,0.8805,1.7125,1.4241,1.0,6,8,2001
2001-08-07,0.8768,1.7186,1.4159,1.0,7,8,2001
2001-08-08,0.8763,1.7203,1.4152,1.0,8,8,2001
2001-08-09,0.8853,1.6992,1.4207,1.0,9,8,2001
2001-08-10,0.8936,1.6905,1.4251,1.0,10,8,2001
2001-08-13,0.8991,1.6838,1.4234,1.0,13,8,2001
2001-08-14,0.8968,1.6915,1.4204,1.0,14,8,2001
2001-08-15,0.9114,1.6679,1.4366,1.0,15,8,2001
2001-08-16,0.9144,1.6598,1.4481,1.0,16,8,2001
2001-08-17,0.9138,1.6605,1.4446,1.0,17,8,2001
2001-08-20,0.9149,1.6611,1.4444,1.0,20,8,2001
2001-08-21,0.9128,1.6612,1.4493,1.0,21,8,2001
2001-08-22,0.9216,1.6492,1.4567,1.0,22,8,2001
2001-08-23,0.9112,1.6704,1.4447,1.0,23,8,2001
2001-08-24,0.9108,1.6676,1.4414,1.0,24,8,2001
2001-08-27,0.909,1.6702,1.4385,1.0,27,8,2001
2001-08-28,0.9042,1.6792,1.4385,1.0,28,8,2001
2001-08-29,0.9122,1.6635,1.4567,1.0,29,8,2001
2001-08-30,0.9095,1.6697,1.4535,1.0,30,8,2001
2001-08-31,0.9158,1.654,1.46,1.0,31,8,2001
2001-09-03,0.9072,1.672,1.455,1.0,3,9,2001
2001-09-04,0.897,1.6889,1.4481,1.0,4,9,2001
2001-09-05,0.8891,1.6952,1.4467,1.0,5,9,2001
2001-09-06,0.8855,1.7044,1.4524,1.0,6,9,2001
2001-09-07,0.8952,1.6873,1.4537,1.0,7,9,2001
2001-09-10,0.9047,1.6737,1.4662,1.0,10,9,2001
2001-09-11,0.8964,1.6897,1.4565,1.0,11,9,2001
2001-09-12,0.9052,1.6575,1.4658,1.0,12,9,2001
2001-09-13,0.906,1.6597,1.4672,1.0,13,9,2001
2001-09-14,0.9219,1.6361,1.4737,1.0,14,9,2001
2001-09-17,0.9269,1.6022,1.4708,1.0,17,9,2001
2001-09-18,0.9256,1.5984,1.4677,1.0,18,9,2001
2001-09-19,0.9258,1.5981,1.4644,1.0,19,9,2001
2001-09-20,0.9259,1.5937,1.466,1.0,20,9,2001
2001-09-21,0.92,1.5705,1.4559,1.0,21,9,2001
2001-09-24,0.9164,1.5892,1.4601,1.0,24,9,2001
2001-09-25,0.9176,1.5925,1.4625,1.0,25,9,2001
2001-09-26,0.9219,1.6007,1.4755,1.0,26,9,2001
2001-09-27,0.9205,1.608,1.4745,1.0,27,9,2001
2001-09-28,0.9131,1.6117,1.4702,1.0,28,9,2001
2001-10-01,0.9125,1.6234,1.4783,1.0,1,10,2001
2001-10-02,0.9189,1.6188,1.4781,1.0,2,10,2001
2001-10-03,0.9209,1.6168,1.4698,1.0,3,10,2001
2001-10-04,0.9117,1.6282,1.4727,1.0,4,10,2001
2001-10-05,0.9174,1.6205,1.4785,1.0,5,10,2001
2001-10-08,0.9214,1.6025,1.4734,1.0,8,10,2001
2001-10-09,0.9193,1.6074,1.4696,1.0,9,10,2001
2001-10-10,0.9136,1.6264,1.4504,1.0,10,10,2001
2001-10-11,0.9062,1.639,1.4507,1.0,11,10,2001
2001-10-12,0.904,1.6402,1.4465,1.0,12,10,2001
2001-10-15,0.9097,1.6228,1.4506,1.0,15,10,2001
2001-10-16,0.9052,1.6384,1.4439,1.0,16,10,2001
2001-10-17,0.9022,1.6434,1.4461,1.0,17,10,2001
2001-10-18,0.9026,1.6395,1.4426,1.0,18,10,2001
2001-10-19,0.9009,1.6417,1.4414,1.0,19,10,2001
2001-10-22,0.8969,1.6443,1.4316,1.0,22,10,2001
2001-10-23,0.8887,1.6673,1.4209,1.0,23,10,2001
2001-10-24,0.8917,1.6572,1.426,1.0,24,10,2001
2001-10-25,0.8889,1.6595,1.4257,1.0,25,10,2001
2001-10-26,0.8911,1.6513,1.431,1.0,26,10,2001
2001-10-29,0.9005,1.6376,1.4484,1.0,29,10,2001
2001-10-30,0.9064,1.6231,1.454,1.0,30,10,2001
2001-10-31,0.9042,1.624,1.4556,1.0,31,10,2001
2001-11-01,0.9097,1.6186,1.4648,1.0,1,11,2001
2001-11-02,0.9056,1.6274,1.4644,1.0,2,11,2001
2001-11-05,0.8961,1.6441,1.4515,1.0,5,11,2001
2001-11-06,0.8961,1.6407,1.4575,1.0,6,11,2001
2001-11-07,0.9014,1.629,1.4656,1.0,7,11,2001
2001-11-08,0.8972,1.6382,1.4629,1.0,8,11,2001
2001-11-09,0.893,1.6496,1.4491,1.0,9,11,2001
2001-11-12,0.8919,1.6401,1.4543,1.0,12,11,2001
2001-11-13,0.8919,1.6401,1.4543,1.0,13,11,2001
2001-11-14,0.8842,1.6553,1.4477,1.0,14,11,2001
2001-11-15,0.8803,1.6741,1.438,1.0,15,11,2001
2001-11-16,0.8825,1.6678,1.436,1.0,16,11,2001
2001-11-19,0.8845,1.6587,1.4314,1.0,19,11,2001
2001-11-20,0.8793,1.6667,1.421,1.0,20,11,2001
2001-11-21,0.8824,1.6529,1.4193,1.0,21,11,2001
2001-11-22,0.8791,1.6563,1.4205,1.0,22,11,2001
2001-11-23,0.8778,1.6635,1.4134,1.0,23,11,2001
2001-11-26,0.8795,1.6634,1.414,1.0,26,11,2001
2001-11-27,0.8818,1.6626,1.4183,1.0,27,11,2001
2001-11-28,0.8788,1.6685,1.4089,1.0,28,11,2001
2001-11-29,0.8831,1.6515,1.4159,1.0,29,11,2001
2001-11-30,0.8887,1.65,1.4262,1.0,30,11,2001
2001-12-03,0.8925,1.65,1.4212,1.0,3,12,2001
2001-12-04,0.8902,1.6525,1.4234,1.0,4,12,2001
2001-12-05,0.8919,1.6617,1.4228,1.0,5,12,2001
2001-12-06,0.8889,1.6617,1.4158,1.0,6,12,2001
2001-12-07,0.8911,1.6597,1.4269,1.0,7,12,2001
2001-12-10,0.885,1.6644,1.4304,1.0,10,12,2001
2001-12-11,0.8908,1.6611,1.4327,1.0,11,12,2001
2001-12-12,0.8938,1.649,1.4424,1.0,12,12,2001
2001-12-13,0.8975,1.6427,1.4451,1.0,13,12,2001
2001-12-14,0.9016,1.6328,1.4521,1.0,14,12,2001
2001-12-17,0.9049,1.6293,1.458,1.0,17,12,2001
2001-12-18,0.9012,1.6349,1.4547,1.0,18,12,2001
2001-12-19,0.8983,1.6449,1.4473,1.0,19,12,2001
2001-12-20,0.8973,1.6346,1.4447,1.0,20,12,2001
2001-12-21,0.8943,1.6387,1.449,1.0,21,12,2001
2001-12-24,0.8798,1.6719,1.4336,1.0,24,12,2001
2001-12-25,0.8823,1.683,1.4465,1.0,25,12,2001
2001-12-26,0.8823,1.683,1.4465,1.0,26,12,2001
2001-12-27,0.8823,1.683,1.4465,1.0,27,12,2001
2001-12-28,0.8813,1.6773,1.4489,1.0,28,12,2001
2001-12-31,0.9038,1.64444,1.4504,1.0,31,12,2001
2002-01-01,0.9038,1.64444,1.451,1.0,1,1,2002
2002-01-02,0.9038,1.64444,1.451,1.0,2,1,2002
2002-01-03,0.9036,1.64444,1.445,1.0,3,1,2002
2002-01-04,0.8954,1.6516,1.4383,1.0,4,1,2002
2002-01-07,0.8905,1.6575,1.4348,1.0,7,1,2002
2002-01-08,0.8909,1.6542,1.4399,1.0,8,1,2002
2002-01-09,0.8921,1.6584,1.4413,1.0,9,1,2002
2002-01-10,0.8909,1.6615,1.4443,1.0,10,1,2002
2002-01-11,0.8919,1.6595,1.4426,1.0,11,1,2002
2002-01-14,0.8927,1.6564,1.4496,1.0,14,1,2002
2002-01-15,0.8922,1.6589,1.4462,1.0,15,1,2002
2002-01-16,0.8817,1.6683,1.436,1.0,16,1,2002
2002-01-17,0.8819,1.665,1.4344,1.0,17,1,2002
2002-01-18,0.881,1.6681,1.4358,1.0,18,1,2002
2002-01-21,0.884,1.6617,1.4356,1.0,21,1,2002
2002-01-22,0.883,1.6619,1.4277,1.0,22,1,2002
2002-01-23,0.8856,1.6633,1.429,1.0,23,1,2002
2002-01-24,0.8767,1.6978,1.4227,1.0,24,1,2002
2002-01-25,0.8663,1.6978,1.4125,1.0,25,1,2002
2002-01-28,0.8578,1.715,1.4056,1.0,28,1,2002
2002-01-29,0.8624,1.6982,1.4105,1.0,29,1,2002
2002-01-30,0.8642,1.6982,1.4163,1.0,30,1,2002
2002-01-31,0.8637,1.7171,1.4131,1.0,31,1,2002
2002-02-01,0.8632,1.7171,1.4112,1.0,1,2,2002
2002-02-04,0.8644,1.7148,1.4163,1.0,4,2,2002
2002-02-05,0.8683,1.6968,1.4219,1.0,5,2,2002
2002-02-06,0.8664,1.6962,1.4149,1.0,6,2,2002
2002-02-07,0.8664,1.6995,1.41,1.0,7,2,2002
2002-02-08,0.874,1.6838,1.4165,1.0,8,2,2002
